user_id,age_group,gender,country,region,subscription_plan,monthly_fee,subscription_start_date,subscription_end_date,payment_method
U100310,30,Female,USA,North America,Standard,13.99,2022-12-02,2026-02-07,Card
U100311,50,Male,Japan,Asia,Standard,13.99,2023-02-02,2024-07-05 00:00:00,Card
U100312,40,Male,India,Asia,Standard,13.99,2023-10-24,2026-02-07,Card
U100313,30,Male,Nigeria,Africa,Basic,8.99,2024-02-13,2026-02-07,Bank Transfer
U100314,17,Female,Brazil,South America,Premium,17.99,2024-01-10,2026-02-07,Card
U100315,17,Female,South Africa,Africa,Standard,13.99,2023-06-10,2026-02-07,Card
U100316,30,Male,Brazil,South America,Basic,8.99,2023-12-14,2026-02-07,Bank Transfer
U100317,60,Female,Canada,North America,Standard,13.99,2022-09-23,2026-02-07,Card
U100318,17,Male,Brazil,South America,Basic,8.99,2023-05-29,2026-02-07,Wallet
U100319,30,Male,UK,Europe,Standard,13.99,2023-05-26,2026-02-07,Card
U100320,17,Male,UK,Europe,Basic,8.99,2024-04-04,2026-02-07,Bank Transfer
U100321,17,Female,India,Asia,Basic,8.99,2023-12-04,2026-02-07,Card
U100322,50,Male,Nigeria,Africa,Basic,8.99,2024-01-02,2026-02-07,Wallet
U100323,40,Male,Germany,Europe,Basic,8.99,2022-03-06,2023-06-28 00:00:00,Wallet
U100324,17,Male,Nigeria,Africa,Basic,8.99,2024-01-27,2026-02-07,Wallet
U100325,60,Male,India,Asia,Standard,13.99,2022-10-18,2026-02-07,Bank Transfer
U100326,50,Male,Japan,Asia,Basic,8.99,2023-06-11,2026-02-07,Wallet
U100327,40,Female,Nigeria,Africa,Standard,13.99,2023-03-30,2026-02-07,Wallet
U100328,40,Female,South Africa,Africa,Standard,13.99,2022-05-23,2026-02-07,Card
U100329,17,Female,Nigeria,Africa,Premium,17.99,2024-05-13,2026-02-07,Wallet
U100330,30,Male,South Africa,Africa,Standard,13.99,2024-04-07,2026-02-07,Wallet
U100331,17,Male,USA,North America,Standard,13.99,2022-07-03,2026-02-07,Wallet
U100332,40,Female,Brazil,South America,Premium,17.99,2022-10-16,2026-02-07,Wallet
U100333,21,Male,Japan,Asia,Basic,8.99,2023-07-11,2024-11-17 00:00:00,Wallet
U100334,40,Female,Japan,Asia,Premium,17.99,2023-09-28,2026-02-07,Wallet
U100335,40,Female,Canada,North America,Basic,8.99,2022-02-17,2026-02-07,Card
U100336,21,Male,South Africa,Africa,Basic,8.99,2022-01-04,2026-02-07,Bank Transfer
U100337,21,Male,USA,North America,Premium,17.99,2022-09-20,2026-02-07,Bank Transfer
U100338,40,Female,France,Europe,Premium,17.99,2024-06-01,2026-02-07,Wallet
U100339,50,Female,USA,North America,Standard,13.99,2023-07-13,2026-02-07,Bank Transfer
U100340,40,Male,USA,North America,Premium,17.99,2023-10-21,2026-02-07,Wallet
U100341,50,Female,France,Europe,Standard,13.99,2024-05-16,2026-02-07,Wallet
U100342,40,Male,France,Europe,Basic,8.99,2023-09-19,2026-02-07,Wallet
U100343,30,Female,Japan,Asia,Basic,8.99,2023-08-21,2026-02-07,Bank Transfer
U100344,50,Male,Brazil,South America,Basic,8.99,2022-10-12,2023-10-13 00:00:00,Wallet
U100345,21,Male,Brazil,South America,Premium,17.99,2022-05-27,2026-02-07,Wallet
U100346,60,Male,Canada,North America,Basic,8.99,2022-04-05,2026-02-07,Bank Transfer
U100347,40,Female,Germany,Europe,Premium,17.99,2024-03-26,2026-02-07,Bank Transfer
U100348,50,Male,Japan,Asia,Premium,17.99,2022-11-12,2026-02-07,Card
U100349,50,Female,Canada,North America,Basic,8.99,2023-11-18,2025-01-10 00:00:00,Wallet
U100350,21,Male,Nigeria,Africa,Standard,13.99,2024-03-15,2026-02-07,Card
U100351,40,Male,Japan,Asia,Basic,8.99,2022-01-05,2026-02-07,Card
U100352,60,Male,UK,Europe,Premium,17.99,2022-10-13,2026-02-07,Card
U100353,21,Female,Canada,North America,Basic,8.99,2024-05-24,2026-02-07,Wallet
U100354,60,Male,UK,Europe,Basic,8.99,2022-09-28,2026-02-07,Bank Transfer
U100355,30,Female,Japan,Asia,Basic,8.99,2024-02-06,2026-02-07,Card
U100356,30,Female,Germany,Europe,Premium,17.99,2022-08-30,2026-02-07,Bank Transfer
U100357,30,Male,Germany,Europe,Basic,8.99,2023-10-11,2026-02-07,Wallet
U100358,60,Female,India,Asia,Basic,8.99,2022-02-04,2026-02-07,Card
U100359,21,Female,Nigeria,Africa,Premium,17.99,2023-06-04,2026-02-07,Bank Transfer
U100360,17,Female,Germany,Europe,Standard,13.99,2022-03-03,2026-02-07,Bank Transfer
U100361,21,Female,Japan,Asia,Basic,8.99,2022-02-09,2026-02-07,Wallet
U100362,30,Male,Nigeria,Africa,Basic,8.99,2023-09-12,2026-02-07,Bank Transfer
U100363,40,Male,South Africa,Africa,Standard,13.99,2022-05-03,2026-02-07,Wallet
U100364,50,Male,Germany,Europe,Basic,8.99,2022-07-11,2026-02-07,Bank Transfer
U100365,17,Female,Germany,Europe,Basic,8.99,2024-04-12,2026-02-07,Bank Transfer
U100366,40,Female,Nigeria,Africa,Premium,17.99,2022-11-11,2026-02-07,Card
U100367,30,Female,Canada,North America,Standard,13.99,2022-05-06,2026-02-07,Card
U100368,21,Male,South Africa,Africa,Basic,8.99,2022-12-04,2026-02-07,Bank Transfer
U100369,17,Female,Germany,Europe,Basic,8.99,2022-02-13,2026-02-07,Card
U100370,21,Male,India,Asia,Standard,13.99,2023-05-09,2026-02-07,Bank Transfer
U100371,30,Male,France,Europe,Basic,8.99,2024-05-08,2026-02-07,Wallet
U100372,50,Male,South Africa,Africa,Basic,8.99,2024-01-22,2026-02-07,Wallet
U100373,17,Male,Canada,North America,Basic,8.99,2022-03-13,2026-02-07,Bank Transfer
U100374,50,Male,Japan,Asia,Standard,13.99,2022-05-21,2026-02-07,Wallet
U100375,50,Male,Brazil,South America,Premium,17.99,2024-04-27,2026-02-07,Bank Transfer
U100376,17,Male,Canada,North America,Premium,17.99,2023-07-01,2026-02-07,Card
U100377,40,Male,USA,North America,Standard,13.99,2022-07-02,2026-02-07,Card
U100378,60,Female,UK,Europe,Basic,8.99,2022-03-14,2026-02-07,Bank Transfer
U100379,17,Male,France,Europe,Standard,13.99,2022-07-10,2026-02-07,Bank Transfer
U100380,21,Male,Brazil,South America,Basic,8.99,2023-02-21,2026-02-07,Card
U100381,21,Male,Japan,Asia,Basic,8.99,2022-10-26,2026-02-07,Bank Transfer
U100382,30,Female,UK,Europe,Standard,13.99,2023-09-22,2026-02-07,Bank Transfer
U100383,40,Male,Brazil,South America,Standard,13.99,2022-04-03,2023-02-19 00:00:00,Wallet
U100384,60,Female,Canada,North America,Basic,8.99,2023-11-30,2025-06-14 00:00:00,Bank Transfer
U100385,40,Male,France,Europe,Basic,8.99,2022-03-02,2026-02-07,Card
U100386,21,Male,Germany,Europe,Premium,17.99,2022-08-04,2023-09-27 00:00:00,Bank Transfer
U100387,30,Male,UK,Europe,Basic,8.99,2023-12-19,2026-02-07,Wallet
U100388,50,Male,Germany,Europe,Basic,8.99,2023-12-14,2026-02-07,Bank Transfer
U100389,60,Female,UK,Europe,Basic,8.99,2023-04-18,2023-12-06 00:00:00,Card
U100390,17,Male,Brazil,South America,Premium,17.99,2022-12-25,2026-02-07,Wallet
U100391,50,Male,Nigeria,Africa,Standard,13.99,2024-02-14,2026-02-07,Wallet
U100392,21,Male,UK,Europe,Basic,8.99,2022-04-07,2026-02-07,Wallet
U100393,50,Male,Germany,Europe,Standard,13.99,2023-11-02,2026-02-07,Card
U100394,21,Female,India,Asia,Basic,8.99,2023-07-20,2026-02-07,Card
U100395,40,Female,Germany,Europe,Premium,17.99,2022-05-02,2026-02-07,Bank Transfer
U100396,21,Male,UK,Europe,Standard,13.99,2023-04-13,2026-02-07,Card
U100397,60,Male,Canada,North America,Premium,17.99,2023-07-06,2026-02-07,Bank Transfer
U100398,17,Male,Brazil,South America,Basic,8.99,2023-12-01,2024-07-28 00:00:00,Card
U100399,30,Female,Germany,Europe,Premium,17.99,2023-02-02,2026-02-07,Wallet
U100400,17,Male,UK,Europe,Basic,8.99,2022-11-20,2026-02-07,Bank Transfer
U100401,40,Female,Japan,Asia,Standard,13.99,2022-10-17,2026-02-07,Bank Transfer
U100402,40,Female,UK,Europe,Premium,17.99,2022-03-09,2026-02-07,Wallet
U100403,60,Female,USA,North America,Basic,8.99,2023-11-29,2026-02-07,Bank Transfer
U100404,30,Female,Japan,Asia,Basic,8.99,2023-01-17,2023-08-08 00:00:00,Card
U100405,50,Female,USA,North America,Premium,17.99,2023-03-09,2023-06-09 00:00:00,Bank Transfer
U100406,17,Female,Brazil,South America,Standard,13.99,2023-08-31,2026-02-07,Card
U100407,30,Female,France,Europe,Basic,8.99,2022-04-30,2026-02-07,Card
U100408,40,Male,Canada,North America,Standard,13.99,2022-01-23,2026-02-07,Bank Transfer
U100409,30,Male,Nigeria,Africa,Standard,13.99,2024-06-12,2026-02-07,Wallet
U100410,60,Female,Germany,Europe,Basic,8.99,2024-01-14,2024-02-13 00:00:00,Wallet
U100411,50,Male,Nigeria,Africa,Standard,13.99,2022-08-24,2026-02-07,Wallet
U100412,21,Male,USA,North America,Premium,17.99,2022-02-06,2026-02-07,Bank Transfer
U100413,30,Male,USA,North America,Basic,8.99,2023-07-27,2024-10-08 00:00:00,Wallet
U100414,30,Male,India,Asia,Standard,13.99,2022-03-25,2026-02-07,Bank Transfer
U100415,30,Female,Brazil,South America,Basic,8.99,2023-01-13,2026-02-07,Bank Transfer
U100416,60,Male,Canada,North America,Basic,8.99,2022-09-13,2026-02-07,Wallet
U100417,60,Female,France,Europe,Basic,8.99,2023-08-14,2026-02-07,Bank Transfer
U100418,30,Male,Japan,Asia,Basic,8.99,2024-05-19,2026-02-07,Wallet
U100419,40,Male,USA,North America,Standard,13.99,2023-06-20,2023-09-29 00:00:00,Card
U100420,17,Male,Germany,Europe,Basic,8.99,2023-12-04,2026-02-07,Wallet
U100421,60,Male,Brazil,South America,Basic,8.99,2024-01-05,2024-06-17 00:00:00,Card
U100422,30,Male,South Africa,Africa,Basic,8.99,2022-07-03,2026-02-07,Bank Transfer
U100423,40,Female,UK,Europe,Standard,13.99,2022-02-25,2026-02-07,Card
U100424,30,Male,UK,Europe,Basic,8.99,2024-04-16,2025-05-08 00:00:00,Card
U100425,30,Male,Germany,Europe,Standard,13.99,2022-02-07,2026-02-07,Card
U100426,17,Male,Japan,Asia,Premium,17.99,2023-09-01,2026-02-07,Card
U100427,17,Male,Nigeria,Africa,Basic,8.99,2022-08-21,2022-12-03 00:00:00,Wallet
U100428,60,Female,Nigeria,Africa,Basic,8.99,2023-10-26,2026-02-07,Bank Transfer
U100429,17,Male,Japan,Asia,Premium,17.99,2022-02-08,2026-02-07,Bank Transfer
U100430,60,Female,USA,North America,Standard,13.99,2022-06-15,2026-02-07,Wallet
U100431,40,Male,Nigeria,Africa,Standard,13.99,2022-10-16,2026-02-07,Wallet
U100432,50,Male,Japan,Asia,Basic,8.99,2022-10-05,2026-02-07,Wallet
U100433,30,Female,Brazil,South America,Standard,13.99,2023-10-03,2026-02-07,Wallet
U100434,30,Male,Japan,Asia,Basic,8.99,2022-08-06,2026-02-07,Bank Transfer
U100435,50,Male,Germany,Europe,Basic,8.99,2024-04-28,2026-02-07,Wallet
U100436,60,Female,Canada,North America,Standard,13.99,2023-02-17,2026-02-07,Bank Transfer
U100437,60,Male,Germany,Europe,Basic,8.99,2023-05-19,2024-06-11 00:00:00,Card
U100438,60,Male,South Africa,Africa,Premium,17.99,2022-05-26,2026-02-07,Bank Transfer
U100439,50,Male,South Africa,Africa,Standard,13.99,2022-09-28,2023-03-27 00:00:00,Wallet
U100440,21,Female,UK,Europe,Standard,13.99,2022-04-20,2026-02-07,Bank Transfer
U100441,40,Female,Canada,North America,Premium,17.99,2022-08-28,2026-02-07,Card
U100442,21,Female,UK,Europe,Premium,17.99,2024-04-20,2026-02-07,Card
U100443,30,Female,Germany,Europe,Basic,8.99,2022-03-21,2026-02-07,Bank Transfer
U100444,60,Female,Germany,Europe,Basic,8.99,2022-06-15,2026-02-07,Bank Transfer
U100445,17,Female,UK,Europe,Basic,8.99,2022-03-12,2026-02-07,Bank Transfer
U100446,21,Female,Brazil,South America,Premium,17.99,2022-12-16,2026-02-07,Bank Transfer
U100447,17,Female,Nigeria,Africa,Basic,8.99,2022-02-09,2026-02-07,Bank Transfer
U100448,17,Female,USA,North America,Basic,8.99,2022-07-29,2026-02-07,Bank Transfer
U100449,40,Female,Nigeria,Africa,Basic,8.99,2022-05-17,2026-02-07,Card
U100450,50,Female,Japan,Asia,Basic,8.99,2022-05-11,2026-02-07,Bank Transfer
U100451,21,Female,USA,North America,Premium,17.99,2022-01-24,2026-02-07,Wallet
U100452,21,Female,UK,Europe,Basic,8.99,2022-06-14,2023-03-27 00:00:00,Wallet
U100453,17,Male,South Africa,Africa,Standard,13.99,2023-07-01,2026-02-07,Bank Transfer
U100454,17,Female,South Africa,Africa,Standard,13.99,2022-10-29,2026-02-07,Card
U100455,17,Female,India,Asia,Standard,13.99,2023-08-12,2026-02-07,Bank Transfer
U100456,17,Female,UK,Europe,Basic,8.99,2023-12-23,2026-02-07,Bank Transfer
U100457,30,Female,Japan,Asia,Standard,13.99,2023-09-16,2026-02-07,Card
U100458,40,Male,USA,North America,Standard,13.99,2023-06-01,2026-02-07,Bank Transfer
U100459,40,Female,France,Europe,Standard,13.99,2022-01-04,2023-04-17 00:00:00,Card
U100460,30,Male,Canada,North America,Premium,17.99,2022-01-24,2026-02-07,Card
U100461,40,Male,Nigeria,Africa,Standard,13.99,2023-07-08,2026-02-07,Wallet
U100462,17,Male,Germany,Europe,Standard,13.99,2023-08-12,2026-02-07,Card
U100463,40,Male,South Africa,Africa,Premium,17.99,2023-02-10,2024-01-20 00:00:00,Wallet
U100464,50,Female,Japan,Asia,Basic,8.99,2023-08-03,2024-09-03 00:00:00,Bank Transfer
U100465,60,Female,Nigeria,Africa,Premium,17.99,2022-12-16,2026-02-07,Wallet
U100466,30,Male,UK,Europe,Basic,8.99,2023-10-09,2026-02-07,Wallet
U100467,50,Female,Germany,Europe,Standard,13.99,2023-06-03,2026-02-07,Wallet
U100468,30,Male,South Africa,Africa,Premium,17.99,2022-04-19,2026-02-07,Card
U100469,60,Female,Germany,Europe,Basic,8.99,2022-07-15,2026-02-07,Card
U100470,21,Male,Brazil,South America,Premium,17.99,2023-02-13,2026-02-07,Wallet
U100471,30,Male,Canada,North America,Basic,8.99,2022-12-21,2023-04-09 00:00:00,Card
U100472,50,Male,India,Asia,Standard,13.99,2023-02-27,2026-02-07,Bank Transfer
U100473,40,Male,Nigeria,Africa,Premium,17.99,2022-02-18,2026-02-07,Card
U100474,60,Female,Canada,North America,Premium,17.99,2023-05-03,2026-02-07,Wallet
U100475,60,Male,Nigeria,Africa,Standard,13.99,2022-09-20,2024-04-26 00:00:00,Bank Transfer
U100476,30,Male,Japan,Asia,Premium,17.99,2022-12-30,2026-02-07,Card
U100477,50,Female,Canada,North America,Basic,8.99,2022-08-23,2026-02-07,Wallet
U100478,30,Male,Japan,Asia,Basic,8.99,2022-11-14,2026-02-07,Bank Transfer
U100479,60,Male,UK,Europe,Standard,13.99,2024-04-29,2026-02-07,Wallet
U100480,30,Male,Brazil,South America,Standard,13.99,2023-09-22,2024-04-25 00:00:00,Wallet
U100481,30,Female,France,Europe,Basic,8.99,2023-05-22,2026-02-07,Card
U100482,50,Female,Brazil,South America,Basic,8.99,2023-11-21,2026-02-07,Card
U100483,40,Female,Canada,North America,Standard,13.99,2023-11-06,2026-02-07,Card
U100484,21,Male,Germany,Europe,Standard,13.99,2022-02-11,2023-02-10 00:00:00,Card
U100485,17,Male,UK,Europe,Basic,8.99,2024-04-16,2025-09-05 00:00:00,Bank Transfer
U100486,21,Male,Canada,North America,Standard,13.99,2023-05-03,2026-02-07,Wallet
U100487,50,Male,UK,Europe,Basic,8.99,2023-05-14,2024-11-26 00:00:00,Card
U100488,60,Male,Japan,Asia,Basic,8.99,2024-01-26,2024-08-15 00:00:00,Wallet
U100489,17,Female,Germany,Europe,Basic,8.99,2023-01-20,2026-02-07,Card
U100490,50,Male,USA,North America,Premium,17.99,2022-11-07,2026-02-07,Card
U100491,17,Female,UK,Europe,Premium,17.99,2023-01-21,2024-01-25 00:00:00,Bank Transfer
U100492,40,Female,Brazil,South America,Premium,17.99,2022-09-05,2026-02-07,Wallet
U100493,40,Male,Japan,Asia,Premium,17.99,2024-02-09,2026-02-07,Wallet
U100494,40,Female,South Africa,Africa,Basic,8.99,2022-04-01,2026-02-07,Wallet
U100495,17,Female,UK,Europe,Standard,13.99,2022-05-07,2026-02-07,Wallet
U100496,30,Male,Brazil,South America,Basic,8.99,2024-03-06,2024-12-05 00:00:00,Wallet
U100497,17,Female,UK,Europe,Basic,8.99,2022-08-17,2026-02-07,Card
U100498,60,Female,Japan,Asia,Premium,17.99,2022-08-09,2026-02-07,Bank Transfer
U100499,40,Male,Nigeria,Africa,Basic,8.99,2024-03-06,2025-03-17 00:00:00,Bank Transfer
U100500,21,Female,USA,North America,Standard,13.99,2022-08-07,2023-03-10 00:00:00,Wallet
U100501,50,Male,Japan,Asia,Premium,17.99,2022-02-03,2026-02-07,Card
U100502,50,Female,Canada,North America,Basic,8.99,2024-02-20,2026-02-07,Wallet
U100503,60,Male,Canada,North America,Basic,8.99,2022-09-18,2026-02-07,Wallet
U100504,30,Male,Germany,Europe,Basic,8.99,2022-06-17,2026-02-07,Wallet
U100505,30,Male,Germany,Europe,Standard,13.99,2022-01-02,2026-02-07,Card
U100506,30,Female,India,Asia,Standard,13.99,2022-06-09,2026-02-07,Wallet
U100507,21,Female,USA,North America,Basic,8.99,2023-09-11,2026-02-07,Bank Transfer
U100508,17,Male,Germany,Europe,Premium,17.99,2023-10-06,2026-02-07,Card
U100509,17,Female,South Africa,Africa,Basic,8.99,2024-02-04,2026-02-07,Card
U100510,50,Female,Germany,Europe,Premium,17.99,2022-09-24,2026-02-07,Wallet
U100511,50,Male,France,Europe,Basic,8.99,2022-03-06,2026-02-07,Bank Transfer
U100512,17,Male,USA,North America,Basic,8.99,2024-04-25,2026-02-07,Bank Transfer
U100513,40,Male,UK,Europe,Basic,8.99,2023-05-17,2026-02-07,Wallet
U100514,60,Female,Nigeria,Africa,Premium,17.99,2024-05-06,2025-11-17 00:00:00,Bank Transfer
U100515,50,Male,South Africa,Africa,Standard,13.99,2022-01-25,2026-02-07,Card
U100516,30,Female,South Africa,Africa,Standard,13.99,2023-12-27,2026-02-07,Bank Transfer
U100517,17,Male,France,Europe,Standard,13.99,2023-03-03,2026-02-07,Wallet
U100518,21,Male,India,Asia,Standard,13.99,2024-03-31,2026-02-07,Wallet
U100519,50,Male,France,Europe,Premium,17.99,2023-09-05,2024-10-22 00:00:00,Bank Transfer
U100520,50,Male,Brazil,South America,Standard,13.99,2022-08-23,2026-02-07,Wallet
U100521,17,Female,South Africa,Africa,Basic,8.99,2023-01-18,2024-08-13 00:00:00,Wallet
U100522,17,Male,USA,North America,Standard,13.99,2023-03-12,2023-09-06 00:00:00,Bank Transfer
U100523,30,Male,UK,Europe,Standard,13.99,2022-12-19,2026-02-07,Bank Transfer
U100524,40,Female,France,Europe,Basic,8.99,2023-07-13,2024-01-09 00:00:00,Wallet
U100525,21,Male,UK,Europe,Basic,8.99,2022-12-07,2026-02-07,Card
U100526,17,Male,UK,Europe,Standard,13.99,2023-05-12,2026-02-07,Wallet
U100527,30,Male,Germany,Europe,Premium,17.99,2023-10-26,2024-05-07 00:00:00,Card
U100528,50,Female,USA,North America,Premium,17.99,2023-10-02,2025-02-10 00:00:00,Card
U100529,30,Male,France,Europe,Standard,13.99,2022-11-09,2026-02-07,Card
U100530,21,Female,UK,Europe,Premium,17.99,2023-01-11,2026-02-07,Card
U100531,60,Male,Canada,North America,Basic,8.99,2022-04-05,2026-02-07,Card
U100532,60,Female,Germany,Europe,Basic,8.99,2023-06-14,2026-02-07,Wallet
U100533,60,Female,Japan,Asia,Premium,17.99,2022-01-23,2026-02-07,Bank Transfer
U100534,40,Male,Canada,North America,Standard,13.99,2022-12-13,2026-02-07,Bank Transfer
U100535,17,Female,Nigeria,Africa,Basic,8.99,2023-05-05,2024-11-06 00:00:00,Bank Transfer
U100536,21,Male,Canada,North America,Premium,17.99,2022-12-31,2026-02-07,Wallet
U100537,60,Female,Nigeria,Africa,Premium,17.99,2023-01-10,2026-02-07,Card
U100538,60,Female,USA,North America,Premium,17.99,2022-10-09,2026-02-07,Bank Transfer
U100539,50,Female,UK,Europe,Premium,17.99,2022-04-24,2026-02-07,Bank Transfer
U100540,50,Male,Brazil,South America,Premium,17.99,2023-09-10,2026-02-07,Bank Transfer
U100541,40,Male,Brazil,South America,Basic,8.99,2022-03-26,2026-02-07,Bank Transfer
U100542,30,Male,Germany,Europe,Standard,13.99,2024-02-12,2026-02-07,Bank Transfer
U100543,60,Male,UK,Europe,Premium,17.99,2022-02-13,2023-09-14 00:00:00,Card
U100544,40,Female,USA,North America,Standard,13.99,2022-11-19,2026-02-07,Wallet
U100545,30,Male,Canada,North America,Premium,17.99,2023-08-20,2026-02-07,Wallet
U100546,60,Female,Germany,Europe,Standard,13.99,2023-02-10,2026-02-07,Wallet
U100547,40,Female,India,Asia,Standard,13.99,2023-07-07,2026-02-07,Wallet
U100548,40,Female,USA,North America,Standard,13.99,2023-01-11,2026-02-07,Bank Transfer
U100549,40,Male,Canada,North America,Basic,8.99,2022-07-04,2026-02-07,Bank Transfer
U100550,60,Female,India,Asia,Premium,17.99,2022-01-07,2026-02-07,Wallet
U100551,40,Male,Germany,Europe,Standard,13.99,2023-04-13,2026-02-07,Card
U100552,17,Male,USA,North America,Premium,17.99,2022-03-15,2026-02-07,Wallet
U100553,60,Male,Japan,Asia,Basic,8.99,2023-04-25,2024-03-13 00:00:00,Bank Transfer
U100554,17,Female,Germany,Europe,Basic,8.99,2022-12-18,2026-02-07,Card
U100555,17,Female,South Africa,Africa,Standard,13.99,2022-04-13,2026-02-07,Bank Transfer
U100556,50,Female,Brazil,South America,Premium,17.99,2023-08-12,2026-02-07,Bank Transfer
U100557,21,Female,Germany,Europe,Premium,17.99,2024-03-17,2026-02-07,Wallet
U100558,30,Male,Canada,North America,Basic,8.99,2024-04-02,2026-02-07,Bank Transfer
U100559,30,Female,Germany,Europe,Standard,13.99,2023-05-08,2024-05-03 00:00:00,Wallet
U100560,60,Female,USA,North America,Standard,13.99,2024-02-23,2026-02-07,Card
U100561,21,Female,France,Europe,Basic,8.99,2022-12-05,2026-02-07,Card
U100562,40,Male,Brazil,South America,Standard,13.99,2022-08-18,2026-02-07,Bank Transfer
U100563,17,Male,Brazil,South America,Basic,8.99,2022-05-19,2023-09-04 00:00:00,Card
U100564,21,Female,Germany,Europe,Standard,13.99,2023-05-07,2026-02-07,Bank Transfer
U100565,40,Male,Japan,Asia,Premium,17.99,2024-01-20,2026-02-07,Wallet
U100566,30,Male,USA,North America,Basic,8.99,2023-02-24,2026-02-07,Bank Transfer
U100567,60,Female,Nigeria,Africa,Standard,13.99,2022-03-16,2023-09-09 00:00:00,Wallet
U100568,17,Male,France,Europe,Standard,13.99,2023-03-01,2026-02-07,Card
U100569,17,Male,Canada,North America,Basic,8.99,2023-06-15,2026-02-07,Wallet
U100570,50,Female,Germany,Europe,Basic,8.99,2022-01-03,2026-02-07,Card
U100571,17,Male,Nigeria,Africa,Premium,17.99,2023-04-28,2026-02-07,Bank Transfer
U100572,60,Female,Japan,Asia,Basic,8.99,2024-04-09,2025-09-22 00:00:00,Bank Transfer
U100573,21,Female,Brazil,South America,Premium,17.99,2022-07-14,2026-02-07,Wallet
U100574,40,Female,Japan,Asia,Basic,8.99,2022-11-07,2026-02-07,Card
U100575,17,Male,Brazil,South America,Standard,13.99,2024-05-09,2026-02-07,Card
